"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
1074.0,2673.270751990897,2591.3523990274407,146.72290844013548,14228.995317751729,493.0112206975554,213.50110087058601,13.553665299822299
1074.0,2684.9063408987176,3702.607222636219,180.60058981055232,38605.49971691472,413.91243474316434,256.26656280378955,9.09352514449591
1074.0,2906.793880565088,4902.581467891031,200.26783384707917,41087.6154564739,213.21440865216823,364.7799458662229,14.909579325375477
1074.0,3285.1151507281984,3155.1287742193117,140.13102615876235,16320.007796995269,549.100765199662,198.6695256738765,10.050332307765508
1074.0,4188.940895665942,2387.2215262024383,207.5533567225669,54145.81900326442,627.0595883955255,543.4349827201413,18.085247939748797
1074.0,4317.305499559214,7198.13682687468,172.49012530423173,9495.965106398027,172.30670109334633,102.34572451928116,13.517806208018996
1074.0,4934.3537850164985,1825.4717151829268,132.91832490888393,13040.097843929334,503.28820480594123,170.1728382990681,9.706845782264882
1075.0,531.031530391417,3960.362346763507,158.07752996640824,7333.519118585318,360.6223132868884,130.1030138076664,18.61670930980064
1075.0,2649.0043450491667,2598.828602488515,158.3180915645856,10079.370661823552,348.8781929853436,170.16060035328758,17.75123360650073
1075.0,2712.5414416001336,3753.6605027574733,172.03048040479106,26944.957358936546,351.98036663236286,198.02874640760876,9.149246715086953
1075.0,2995.389603166155,5065.131940067125,183.4407630431483,13718.512087940471,240.20518908131695,202.4884838499992,20.811391095487647
1075.0,3332.6857009956325,3163.926862637303,91.73872021658532,3291.036177382735,491.8692072779855,178.5601291285437,19.15280643286016
1075.0,3381.662817041906,5388.1486648259315,119.82042506730852,7952.8299166614615,420.7390438279493,208.3804604105022,15.777883625670075
1075.0,3810.6282323900477,2680.128321790688,128.80349443201212,4760.021712262364,426.86283013682174,153.9485750754771,22.49934475366427
1075.0,4410.905066816798,2218.1694789233966,137.5360841211247,14829.724971488493,500.95415100807395,192.13036803442031,10.304497658750057
1075.0,4923.036543354337,1832.767299136421,134.3443247954065,13004.541580407196,448.6491131430577,212.76555737797932,12.396108582813564
1075.0,6255.400275452499,1550.3730743169822,315.0590874015929,27809.082340612134,9.959487700291131E-7,121.48983271943972,18.216000793393338
1075.0,7256.713820816702,891.9575106845356,111.90036275174303,2245.750515439709,224.47642720342537,106.7137547481236,24.980277143817666
1076.0,2579.760346292378,2915.7874901080627,159.8214539126415,9798.386970024196,323.9155134214523,120.75656395565025,13.2545490864587
1076.0,3339.9001717938695,4616.648345802938,160.80214218379177,13530.588336278985,310.3415080215972,137.69804830976025,11.084013175037805
1076.0,3409.793373588707,3239.260411691097,162.38501410726724,25308.069152149554,398.79534437179876,267.07706645820537,11.672164249910736
1076.0,4403.190217698902,2263.692697462949,154.3587917859664,22476.05049815788,411.9260347663856,217.61983640923665,9.695438236925936
1076.0,5029.618892553781,1825.4006757100497,183.00962976522254,30077.731408426178,408.9534934920395,232.25678968970192,10.857875689061828
1076.0,6934.073504594191,1538.3276283325383,187.02299224671285,9020.589438812953,267.4114726181474,118.03329803109658,19.225048942648684
1076.0,7217.476158326695,936.926368079577,142.18169558091492,7739.597721854972,295.57982207564305,132.46417403501042,14.550000457163819
1077.0,1737.865045553224,4072.1838929159267,149.64391395408012,9160.025285510392,419.1561310224536,148.61260284119467,15.26265572942165
1077.0,3379.60069127407,3217.4840053807893,192.20728102720435,37324.635368673466,372.27378838768567,261.3544686438337,10.854365821612289
1077.0,3358.534818448873,4644.352694467756,181.55718154830268,26975.07779165055,242.4324700734579,223.0629084910772,11.443019910829467
1077.0,3923.440675884018,2650.6919430131215,147.602301488554,9628.444033901338,359.55521726127733,153.62703598143946,14.604300491959455
1077.0,4422.530287551515,2259.5855094410836,86.19178241720411,1959.2638802850697,435.96142716329865,187.03435110535912,29.701995212738126
1077.0,4959.497546054888,1828.6963951808536,170.16524504886084,18331.94180545994,374.6024520179057,161.83993985090575,10.756405705160114
1077.0,6907.37021472987,1531.5921845440362,161.80581081816956,8806.974698499782,270.8302183816381,142.14081947497274,17.74085938225939
1077.0,7196.06140169116,952.0293009746732,211.15750401300878,6480.047416832301,189.4757985944642,122.3146778688833,35.260601475227894
1078.0,1731.271021289996,4004.7977145587374,224.3457042530832,11575.912244174737,227.34798781596547,123.10325663082303,22.46017949198712
1078.0,3371.0751581349746,3236.4851445816926,193.58293183694354,41433.478510276094,333.4176003366911,213.31750254068535,8.11793425316853
1078.0,3370.059942981966,4624.312511164181,159.8182614302921,14465.8562889652,315.0860781844323,148.78262969724202,11.058774603920643
1078.0,3910.247574348606,2672.070185363204,121.29937381164805,9145.534499117546,416.4704541327234,211.2713309859007,14.261102449127616
1078.0,4928.474009033204,1912.2628282293158,137.46196613207707,16145.932919895853,295.41717105342036,139.6091267624494,6.9163843487880685
1078.0,6198.0501707125095,1337.9924114289363,163.78685031110436,14142.742995430997,234.0618666892448,162.74086246842978,12.972743215938243
1078.0,6832.540627511676,1512.706432408402,231.01125771134895,10246.11547575524,212.06814771786767,124.50878169404554,27.190397378997215
1079.0,1813.6295798834817,4030.002525159861,172.76237100188735,13395.158913575373,302.48679074290754,147.06687807356016,13.774408891899736
1079.0,2959.861675132064,4760.180208318566,180.13506919487315,20269.26684763062,272.63789321579264,193.9460753123281,13.034975297345836
1079.0,3281.7096310257025,3151.987051787334,138.79415683434516,17139.615623006615,345.4356387980841,159.7862836833743,7.581882665011665
1079.0,3202.3023971612292,4715.942980089065,241.90121379214708,20317.311535987585,242.7473699704199,222.94297162942058,26.87988837020549
1079.0,4158.069734285677,2464.574637704695,188.81037984349953,9534.941987806465,353.43921958577516,184.97048280511444,28.958617135736503
1079.0,4402.495579364725,7212.35191415394,161.41991573940592,8217.8617441796,288.9528737381667,136.93083829860757,18.229448476122137
1079.0,4910.944969990746,1911.8184804541343,160.55473282754977,21357.931366323246,276.01618116782913,162.56558650117668,8.273678316320444
1079.0,5277.842467104631,1764.9126723596867,431.5672410675862,56761.66901563018,40.665408896446245,243.961563861545,33.49207967063421
1079.0,6294.828544970449,1318.5155944408405,292.2386742450111,31031.840475375917,1.8119767044116779E-6,153.0477846108352,17.67591548513718
1080.0,2834.623013391299,2105.556772977362,150.0129080668804,5111.97809751391,414.57831722097825,117.36984000991156,21.692709708178683
1080.0,2783.2049600847354,4220.436620448769,173.6575823678667,21795.871484998173,263.9024854332323,252.6936291251897,14.65566722776141
1080.0,2877.65086238749,4727.204136155991,179.29636955754705,27153.163283376525,300.56680121347495,233.14889221179448,11.584860549998629
1080.0,3395.071276927838,5403.2610414922165,164.32584418612828,15695.048538997948,297.82553963616857,167.01894553070952,12.079371303923814
1080.0,4300.864755868506,6853.816402714772,143.18405392124197,3558.0991182776097,223.00611431108905,113.77719415512948,27.49942785022468
1080.0,4902.9606988029445,1899.823431620078,139.18379014366596,15368.170178654438,290.34542374813884,164.4357104096917,8.736393969128056
1080.0,5502.878201708193,1603.5096234189775,121.27849668594371,9966.154945243281,412.560108613162,206.6503038767947,12.803815739149572
1081.0,1708.4601706573785,4081.415084617765,176.55881937283485,8806.491040791567,320.3523999520997,147.90414247777213,21.95619853176826
1081.0,2671.0985318010207,3387.976774877583,248.20757823940332,27252.36150173924,349.982478411303,270.6748228124206,25.60807672943139
1081.0,2767.5811221514027,2156.715456415354,223.31016094032816,16795.01276115075,256.6966736834079,171.48189251994464,21.34263096004848
1081.0,2672.3554095930895,3595.1162450812203,125.82786910723358,10546.265018296837,675.4415879593752,256.9551637943525,16.165798939447306
1081.0,2760.765953504544,4186.424429346409,154.407086471994,26835.034095728075,501.8201094114936,290.52108240268126,10.82640727307435
1081.0,2877.267177453159,4752.176592249222,172.35037968375732,23185.99196308584,220.18091162357976,213.17401235197127,11.4678974860608
1081.0,4164.594039584526,2523.248648641428,166.4680720374325,5634.282943850833,308.1556216698815,154.5257831002895,31.832103263600743
1081.0,4907.319517159106,1908.8869518385761,147.81350361841868,18635.45547093111,286.29114594162644,193.4853616669832,9.542120464002132
1081.0,5471.527642027715,1573.0130833168078,101.00419024368792,5762.873395861576,404.340340656226,210.91589365891903,15.661964934695966
1082.0,1158.4539892457692,4102.667317548327,334.8398747545007,45390.95768782556,84.60553505318393,176.28196579142934,18.259280650382077
1082.0,1738.6916553097299,4061.0220392494384,166.09209215386045,12353.90368439522,449.86221923364,154.72085425795922,14.514312803005035
1082.0,2660.270067907536,3652.3085203478377,155.23914231265277,30474.403589183057,638.9084025219598,361.2186338590535,11.968458920603966
1082.0,2803.4189163724072,2134.964914486447,157.33981688834288,7313.631372418933,406.070379669119,155.6951578976145,22.09744203366729
1082.0,2764.2794681783143,4194.942920489341,190.7530489586443,46230.49788477326,296.33823800696194,285.67185622340526,9.43652849651154
1082.0,3511.825411153835,3921.483486749596,189.61233394784222,27220.842676143755,291.93666298354026,164.26099557024025,9.138666633859026
1082.0,3992.5895367694757,2552.433033666055,224.87596008094238,28092.816541194694,586.2499806709202,365.9560040433842,27.55408775491774
1082.0,4143.87054760968,2480.0979946828597,296.2030294566511,64884.970090082636,125.56792166956826,351.61686320524996,19.897401165901336
1082.0,4910.92338080531,1919.8634674477096,149.5963004641533,21142.34546756622,252.70279336423883,206.02771959131854,9.171725076491766
1082.0,6109.029387032329,1376.4452168016817,136.0537020743491,7439.618982165514,217.38331503558405,127.48061609352311,13.350723652454915
1083.0,1729.9192896119973,4024.627382123626,210.59754389211383,5947.479670831359,272.1311810116704,119.49258187816649,37.329318202121925
1083.0,2707.7950598770312,3600.079680187638,160.61547547595947,16329.241716983983,377.3638990662109,176.5315785879218,11.721913938239968
1083.0,3293.609563574901,3153.0603168611033,165.54670376615556,20397.28628024163,408.5368484518754,202.88127185290412,11.449457943309739
1083.0,3414.965622461639,5407.489175198702,159.53450868436306,5262.249574258611,258.4631430797247,113.31522485211285,23.00660575203059
1083.0,3452.524518398769,5938.358843980816,151.28808590328515,7244.479375472865,283.8223090263291,113.70817489332609,15.11870644352324
1083.0,3549.025520999818,3928.9641168720354,169.0747959375768,33759.86081791679,327.4046569714678,203.64371759987407,7.264865040312961
1083.0,4320.952336001962,2341.4932960633173,191.987845521953,23456.64086876311,202.79677034997584,130.66962321149947,8.672234460255886
1083.0,4361.796819807527,7160.697792252537,356.38787871634287,31708.656210585013,6.59599497718027E-6,147.14567425040315,24.705718320191966
1083.0,4915.3698258133745,1905.2627475379622,157.56580294982479,21779.46116490159,210.2502104519681,153.10276619241225,7.372686238266791
1083.0,6909.905173835975,1495.0214094207563,191.48609401243996,11510.207296290502,223.76579354789376,111.95171854278136,15.009123972094994
1084.0,1273.1248746150495,4184.593047346771,187.5028561576866,9092.53654942313,179.04496422171275,111.89652715049328,18.185593408609623
1084.0,2828.4418315341272,3491.5712732412085,474.73161934759554,53845.402028247096,2.8885377785533975E-6,129.1684099966502,22.679133486854283
1084.0,2761.16418868202,2241.4055453129085,164.63022747691483,8594.049532289206,417.71796351047453,166.14746581203934,21.96549514214639
1084.0,3413.174347704521,3215.545337101727,194.43956987546088,43895.31692682671,354.1196438392709,226.1507169980021,8.191858829539054
1084.0,3403.0213911975593,5431.953412888647,147.48918168367035,5521.711279425779,280.7778089122598,134.10486686349594,22.16536770415717
1084.0,3535.8291330201773,5977.422844584547,137.0129924440654,10511.355047469022,320.9297064823245,193.62299506249855,14.51204037583313
1084.0,3937.2695674134475,6723.718251878507,174.55091396775748,9899.008562522853,235.22651537370456,130.10325558164323,16.824704860984543
1084.0,4313.820935070603,2343.2488317606744,167.04762778595838,17059.917560537313,427.5932789034095,168.38336001658826,11.580352009804692
1084.0,4896.0817331289845,1915.542398092668,148.48728011914335,18074.204068241255,283.6783054178527,152.90888549983984,7.87484779583169
1084.0,6244.6484744701265,1555.8452918905668,189.9856718927212,8963.791168383043,266.70783694732944,131.9474308445968,22.290283578452875
1084.0,6762.0392832605085,1559.6558926695486,218.18709999735887,11300.899144593011,285.5355881977408,174.49405518659975,30.779151144707825
1085.0,2762.702531644215,2260.682519129541,274.86038069418544,19504.87143223429,235.68525744397905,166.80182327479307,27.063898455182215
1085.0,3440.6649643613196,3094.952074859652,196.58431478576898,24746.0810409011,243.43491682061935,175.88681372220196,11.545224220684496
1085.0,3950.214901728348,6754.155082394642,160.75594668167224,13689.030628329176,195.7706612869112,150.92334719228367,11.985697515006967
1085.0,4314.78096330874,2379.936819014654,177.7170652247056,15038.413810481532,293.3454149469712,129.93443972787765,11.495588715245283
1085.0,4966.342978753164,1864.9793936421252,126.58806515557266,4680.193938311604,295.0010613558716,139.98784012121624,20.115679804397494
1085.0,6211.542377677207,1538.228765830296,164.15481936935356,11401.484874673377,223.66968469415625,119.54939065580213,11.908184202242404
1086.0,2615.1050480708263,3626.5649287641095,157.70529492936544,11847.254117177034,319.4828066290282,134.80876043471463,11.915807410338694
1086.0,2770.7562291710024,2124.653449310169,168.66078061712108,5797.652078346758,388.44144181618276,129.17399805499466,26.57467010088134
1086.0,3102.663244182711,5401.726313261671,223.76468215540396,25066.509851273382,175.66054504033085,225.8096263490198,18.898074712360977
1086.0,3530.208700416131,3549.098530860302,163.28627688502084,5981.760419244492,278.3825782462332,117.25031681104221,21.939894557559892
1086.0,3499.929579296335,5938.241108431709,149.8310403312627,18099.31549154195,404.6944932939738,177.52475598317415,9.269715830877594
1086.0,3944.7279705721594,6787.265885646845,126.4502823499236,7632.122033183696,435.3260695201839,181.46276700641548,15.953306939811482
1086.0,6212.873976260388,1548.6294310679214,142.95260301950927,10683.00696104042,279.4663756580094,148.95037423145197,11.988163881960842
1087.0,2608.638704182748,3654.0464001084283,186.22191037716158,22730.12408215506,217.6744416399536,129.93320706168075,8.376438966081992
1087.0,3540.9741812732327,3844.066871533623,174.07348776123786,11197.566445826422,216.03695310436657,118.46250209983609,13.497108273633678
1087.0,3517.7885473880365,5994.306505385787,177.76578271593286,14137.592551059117,272.26933874053935,114.21370949064264,10.773634536068444
1087.0,4489.424857656952,7267.380209536316,142.55189798843367,5851.6067756368475,296.08737162987165,114.05610903426782,16.65809592101875
1087.0,5001.10668954094,1846.0982816839944,141.3287488156154,3963.6971796002676,238.2783536058154,109.50368237544556,23.168599708029387
1087.0,6523.895703952348,1415.1042166025322,201.2238005031001,9631.83368431536,270.98062406898333,183.35607735810538,32.26920211878165
1087.0,6599.06886692779,1212.933210528887,201.8570693168171,17072.910971489393,142.9873326273604,181.3646266783357,18.150853847830163
1088.0,2039.5556524063074,2563.55679430956,170.65728794473569,3789.6539962737234,167.44499561171233,96.84134147892497,31.22048070881365
1088.0,3210.432929629075,5568.616517216275,296.3428618874332,41352.98035032203,123.8925328007095,214.7881013589389,19.11236785077345
1088.0,3581.0873858843715,3754.521679475753,156.55272844707414,8509.276690576418,314.8463387188168,157.56280635051533,19.038755605267358
1088.0,3341.0799919804517,5840.976997658501,322.00311766386005,35947.77001783758,277.57244263970426,217.35026866115516,26.246340059543755
1088.0,4162.952040139031,2413.3195760051276,137.66796875543622,7347.031506595429,304.31734734152,198.70184838476555,21.477787748294713
1088.0,4676.216375107982,2043.5913273480023,121.24933848823174,9227.3071786134,450.64854344213546,222.7485299656568,14.884456644723137
1089.0,596.5490379806253,3973.0065776050005,252.23525126313396,11279.813138950178,226.6663946591717,119.08231276542475,28.16272636676244
1089.0,1096.794044091319,4170.2416946819,236.01915706554234,19841.441845304365,162.5597285769081,140.0621316155066,16.51490857827327
1089.0,2526.757578126063,3070.3790946061854,164.65504278877708,6578.318913289572,272.59040380899415,135.4640165729585,23.415796893351796
1089.0,3139.201658039228,5579.283791575737,131.4873850992655,4039.4870866679935,351.05208850409224,158.97674668309978,28.506295942668928
1089.0,4157.216261572302,2420.8928925034734,153.70045303384538,30895.843591100907,277.27699628623077,161.03497867857547,5.221609063347825
1089.0,4096.8037974967065,6571.6881000740705,288.03055600464535,12090.731530930903,161.3784833509706,115.18215818290402,33.123066161189996
1090.0,1115.7042688518216,4172.623949645596,159.1753242552883,10055.552952662136,329.5115465860903,149.13530210853486,15.78256357303692
1090.0,2533.11932646644,3058.560005487751,146.32199161918356,14562.246109602624,359.4716818287869,210.88002058177972,13.01263563588514
1090.0,2802.7836647870076,4230.575927199541,138.0405178780236,6364.935714140458,342.4138262810856,145.7878478477992,18.320938055085506
1090.0,2893.9296456271654,4758.377359886608,129.15561483992144,12139.149789641386,348.4540346504677,169.67524204805864,9.816138321902098
1090.0,3558.1527203685882,3829.116910343011,158.55211779372405,9191.02546220113,257.1398780286568,108.4605257553289,12.508481240033003
1090.0,4181.932116514604,2451.443219235381,163.203543758694,39098.9243796706,335.5704398499969,209.8079527505268,6.030428125264427
1090.0,5035.746880466932,1817.572397003492,135.8642755965745,15155.752912262433,344.0946698306376,125.89155781844266,6.50618615040031
1091.0,1192.4630062406338,4176.585166316215,262.35305234367894,19800.620407595066,238.66859885542286,172.36700095575384,25.10201012753557
1091.0,1330.8085262253062,4135.675443522276,282.3231535680031,19311.095153225688,209.67889786184412,152.742377809027,26.41750844592992
1091.0,2550.6856444886394,3023.773411372115,148.2241452212894,15933.33202652711,418.41288022571695,176.17434595513134,10.220145946305625
1091.0,2858.2128851097773,4792.69773356354,171.53047523573042,12038.450543996658,192.02718544462576,143.79668933528026,14.768855783740008
1091.0,4217.586034616427,2440.6028457488565,203.16122627172396,12093.503810100508,224.46944347967326,141.5442855837949,20.268655848207842
1091.0,5778.958490347144,1575.393690689652,168.38843148539644,6605.077131145579,220.4744856820071,110.15359453677178,19.868241559876974
1092.0,1538.7148764780206,4081.485675280423,166.71166161220768,9764.729890294966,275.70754082923975,112.65476974314794,13.505903637861461
1092.0,2550.5109282140297,2984.8020102137816,130.17090609770153,4020.2075829313103,285.62045132895753,124.0227868906438,21.94142754157576
1092.0,2765.047258012723,4196.590583193565,153.01067671354568,23082.854966918047,261.1961052517214,145.6995171866011,6.2595324141452275
1092.0,3962.7053756510327,2592.4517692065724,131.41094799693545,6626.975258878044,258.6196256236678,124.40578450157828,13.645878879468935
1092.0,4153.029443699831,7038.546274392884,200.97368396347193,8352.081011230133,137.55580023886432,95.56496487563977,19.435809172678145
1092.0,6514.087194148549,1512.5528244131788,150.60489878750613,6605.235607255614,289.11656127373004,128.79044926884515,18.57376870131354
1093.0,2805.9359249052486,4157.168328428568,187.055482338198,7307.882710837964,153.86999428967317,106.60811167747383,21.440270047341272
1093.0,3275.792327842924,5764.488016854864,212.14962187029369,15837.966145148463,263.85543062990195,167.2669344597203,19.9312505970059
1093.0,4082.816396625056,2478.527894887286,165.6495342010069,34572.041732730046,327.46123384639105,260.30322588170986,8.679105191593658
1093.0,4813.543166308441,1933.6083041445486,162.74746198334884,19011.986011084104,308.3229394374083,166.99529685948997,9.794127938105573
1093.0,6495.128699247569,1529.6912816787274,163.26250975502654,8104.999435584847,249.48954310302503,147.95351175708922,20.41185601009482
1094.0,1880.4928429778677,3975.807820681619,177.44854381438248,8035.021098330812,293.863759520294,119.77607801196471,19.712962082835357
1094.0,2577.903401575925,2995.234596475013,149.50183406280308,9886.738932772227,332.25210983290907,140.7416621498195,13.381639463048876
1094.0,2739.1272537325717,4220.396327472428,166.4302536326435,9537.32562070414,237.46122417908464,130.69927823830798,15.95330317401041
1094.0,3285.2329980028935,5829.47439492654,157.87112581317507,7143.267350880489,400.8050309722948,143.22353649457665,20.96409119503356
1094.0,3563.10124722135,2900.9225157276896,135.69409543655584,6428.0170591109245,243.9410243496017,116.31502576217102,14.028536791753764
1094.0,4356.967119915873,7168.452609748081,153.84897868394836,3170.63419752983,315.81679241851685,119.62858459898321,37.41423898826145
1094.0,4874.632544335752,1908.4944373228022,183.95213125602658,33437.61456912738,317.12492484529895,235.41306774572425,10.005265673464795
1094.0,6523.340179503723,1471.1345231288956,211.5583345684928,8304.611513372787,180.84825518907556,139.18267946638446,31.425706304840574
1095.0,1907.6278963685425,3896.2680670182176,226.848119213779,8654.698616719335,249.35527572566,136.7898327118942,34.06844194013505
1095.0,2570.501699881819,2974.4573954815237,148.3748611596577,12113.962641930364,448.92946864755737,240.89848160454505,18.34203969267341
1095.0,3525.062801529373,2939.0910693325836,179.27722565099953,37056.896764094694,323.16303754349997,277.71724508621213,10.107495423680703
1095.0,5020.855320352076,1788.6907146079773,90.51443228723335,4021.396417339332,334.9566937147426,125.32041501259631,10.775367932796106
1095.0,5773.81627976656,1585.4975118736559,149.58031565149807,12571.995937610984,243.11960029049317,123.69508583702776,9.298166506111599
1096.0,1544.1537911670707,4111.520923067804,181.02723810680263,10385.614555935215,224.65635015763962,124.61734223503517,16.526807884708784
1096.0,2525.1327028644114,1788.934693050648,116.57044838928554,2670.252113221752,352.842842106919,113.96913351248189,24.34386138996603
1096.0,2888.0968169595344,3421.8426982523297,85.79109046041398,2393.8716861889,285.72729839108405,96.09458776235465,12.487023943596432
1096.0,3765.45903582124,2730.894094759117,269.11917060630685,60650.72711309053,194.10862182868087,421.03850841464487,21.033445105930504
1096.0,4308.862281689277,2354.587315276207,347.2173591321727,75250.00697926087,25.024911106690293,389.03185841457974,26.069803995064852
1096.0,5801.574465869818,1578.428582708686,144.29764311333375,9980.543064934382,295.6401675833704,136.82966320219555,12.017835827589602
1097.0,2767.838110360816,2131.8574740565773,235.7473941879247,11175.873453346208,296.96411272465355,147.53380263146863,30.733613730358748
1097.0,2717.3554677434836,4187.854319667098,140.85422374818256,3042.554887908566,253.56620480699198,117.06284268103167,31.99857276670809
1097.0,3558.4684439305115,3826.3336394648813,139.62195905847165,16094.566490513214,352.1671523259146,167.98567481868935,8.575692833608066
1097.0,3620.0892608834124,2836.421098225858,155.61112068152858,17348.640531614838,447.3098292008346,228.33807106554303,13.369643096752702
1097.0,4530.735032012415,2117.9447561272937,140.5630015762683,18365.522482279,295.76728218175225,170.61108914801324,7.742098134253928
1098.0,2746.9329537302206,2146.018225163399,117.87478558905379,4360.260454257399,328.25132243751256,127.2346416924498,17.040323784901158
1098.0,2778.8158842347707,4133.510048543524,218.15301465762855,15109.927303305481,175.80101695068262,151.08028463530823,19.960599813450724
1098.0,3582.230175255039,3826.4556502119863,165.34211230742602,11716.882025801664,276.02794840787175,140.96983093926684,13.82938739759447
1098.0,4536.826613045308,2120.9278587156136,152.56450897758094,6420.222048501473,195.42660911327695,117.2204508439568,17.86115768833121
1098.0,4656.939858445056,7509.049496754759,353.4704180091537,46133.7054304395,152.8870996966185,222.63062074758128,25.243243259151377
1099.0,1165.5248006033892,4173.176125168575,190.4989897918808,13769.943046638242,288.4707579826096,152.43313332530275,16.863980840774918
1099.0,2192.2662313385963,3898.464963897049,217.35680095419573,9059.08799272567,227.18612874430787,146.25533889814707,31.948688021567413
1099.0,2838.9473545449932,4564.937493856478,143.66989788791992,17134.82240674374,233.75645585026268,140.8802965892231,7.179242505100812
1099.0,4530.173046833751,2154.924181925107,186.8034753986844,7471.2650320436505,172.05951379336878,106.83807283603652,20.962406857093832
1099.0,5739.657550773806,1475.5086820092827,140.37003203264734,4290.921164692759,258.6492793628525,119.99833148129109,23.125931352773655
1100.0,2293.1066503393195,3861.820020486816,173.26371575397326,6843.944258260739,234.49125750271799,115.3583695640713,21.247212611807562
1100.0,2567.9037984019924,1920.3196865559132,219.20269265716541,14587.594373970423,246.27372481799833,158.1461452925385,21.839760463035446
1100.0,3051.0553897238888,5139.747047858099,197.5551320850158,8264.781082036465,184.9046244184432,115.07208242598747,22.80842027697129
1100.0,3794.444347678417,6468.805947134317,192.01592210774984,5028.078872975668,366.9096554497738,122.14550545331743,37.51972620983461
1100.0,4549.5192134216095,2134.4799902942236,144.27442546603962,18340.00466348714,300.6062485751891,169.5154217824166,8.111943756854226
1101.0,2975.49108217618,5100.607313655397,159.77083242602112,19895.228538836724,301.9096180281982,177.16515541230865,9.566957268719861
1101.0,3368.266299656804,4492.887805123711,144.65274806452086,18925.62019044754,325.8977022282273,179.4414592320472,8.358510972370366
1101.0,4448.229384119545,2196.566243646936,194.3643598252046,68559.3081522061,276.89943470918416,438.86129128936426,10.13069001845599
1101.0,5427.869599572851,1636.4599593540922,157.34996124361834,8064.615178365316,310.58668793729464,187.15619293704498,24.071445934497884
1102.0,3384.6566372151924,4478.283235986357,156.97328412326004,16162.316354460292,359.67158675843046,211.5079082386769,13.530624932245937
1102.0,3423.6904467535774,4267.053178604739,283.4859963147141,28194.254961054216,213.24672446462998,229.3940966397466,27.369304720756418
1102.0,3523.105325573009,6057.740173862509,189.08495262166898,6155.707273753086,270.75608673474306,129.08304982826186,31.41727913671402
1102.0,3894.4697673804944,6717.179762230706,143.33005899315518,15817.244835188476,387.3852035281681,178.92515507941104,9.779078148188828
1102.0,4375.77784743367,2269.8909805731296,165.89212454359324,26217.223140091297,266.34038319627217,167.51814984599204,7.420430176615368
1102.0,5424.15370221717,1636.7873439341868,153.5570955482363,18258.544799337913,218.00546828518372,152.4562779662144,8.307499546241518
1103.0,515.7879898257046,4004.5106659731173,223.32499025988386,13789.436854713706,137.62368399715322,140.5985246333669,21.331545092241182
1103.0,2837.152834825128,4513.934226014352,177.87171681613182,11230.698248172283,279.0249570792196,161.56276051514894,19.09132381114642
1103.0,3261.467941558892,4517.237143139059,244.05703313246804,12332.403946028866,207.58445751133002,137.51296628650854,27.835723088116158
1103.0,3556.212937124057,5997.226181909143,255.06321763385228,11962.00586826124,238.05790940371364,160.45206577278051,36.532445015989374
1103.0,3946.8726153794887,2588.600794664973,183.98486054884407,29297.52146997848,362.89351056477574,229.35299030925384,11.12463462754089
1103.0,3867.867048105323,6696.5956568857955,165.4871819321292,23121.66900526923,250.7097245622897,202.33051875418735,10.073296084442015
1103.0,5444.247593373016,1634.7481842408665,141.37236244063848,15349.484102020959,260.71580469325454,188.87562920333835,10.341195836030979
1104.0,269.52948006687376,4023.88270022775,398.08360452419106,52772.8249821528,1.113703287946702E-5,161.74154796680077,20.365189645681014
1104.0,3007.5328025012363,4457.633228578897,290.1695488366512,28365.111765137055,192.52732641591996,221.87288765298996,27.569185913008226
1104.0,3371.7096537529033,4410.521470849803,319.1278989155663,58167.85734224359,1.8004717053074577E-5,235.11764283643464,17.24912674807173
1104.0,3468.5020544017393,6134.470721599351,318.0470474648853,24362.528926921153,170.58945575116124,117.98316391018123,20.567733720194486
1104.0,3442.891153992038,4172.980753182526,260.4007302724708,36037.078121575956,117.13942661181713,210.803990839322,16.62881684448525
1104.0,3864.7892645518496,6651.2937578199635,248.13108688190513,15368.079964087892,183.41944743037146,159.2369557537087,26.728238384273634
1104.0,4028.274492083368,2502.13234605251,162.92294942746804,17939.975871884828,250.63953275887687,141.99742547107354,8.864975642708787
1104.0,5433.145331044188,1681.2720452353603,138.96646294963438,13995.182058165996,278.68182764666824,146.57392667603136,8.535900554675795
1105.0,2587.0994400133814,3068.3979639663266,303.4356337362051,37234.97039157243,1.0480284678593956E-6,136.00587158286788,14.138934101662308
1105.0,2683.3469051154552,3532.2202320324586,145.48987681281426,11078.609689690287,437.9824634286629,186.58180214103245,14.960835883412306
1105.0,3406.567452069896,5781.957315010657,112.92503954930145,2035.0493777663305,248.40439421940007,96.93393881904312,25.510549906723405
1105.0,3507.6973468822903,4050.1162384886,152.00251878559914,18145.37348959959,306.98990939657386,154.07384942195003,8.27733488230225
1105.0,3910.18778606714,6741.284205023627,139.42623162524873,16125.64621132322,249.58052906447196,141.368723936395,7.209061329472931
1105.0,4163.884634355086,2454.6590495273776,145.77759201840766,4063.020750397293,212.61363226046066,102.3167595185867,22.480466695071062
1105.0,5431.136154383001,1644.8448362981928,136.916457380232,13723.944762228117,260.636960278609,124.71940712238998,7.218515044024149
1106.0,2842.883388197387,2092.7496472898683,219.20475297374898,7426.03046276822,224.45890774213981,108.69697436881106,29.49585783370132
1106.0,2749.906205932219,3559.7464219396907,182.09403611175875,27202.463932948143,331.0636466256275,198.1526324758282,10.153102350394864
